"e1db","<X1e>賢者<X04>
わしは この国の人々に
呪文を授けるのが 役目じゃ。<X0d>","<X1e>Sage<X04>
It is my duty to teach spells
to the people of this kingdom.<X0d>"
"e214","<X08>どの 呪文が 欲しいのじゃな？<RETN>","<X08>Which spell do you wish?<RETN>"
"e232","誰の 呪文の書に 書き込むのじゃな？<RET_IL>","Into whose spellbook shall I
scribe it?<RETN>"
"e255","どこに 書き込むのじゃな？<RETN>","Where shall I scribe it?<RETN>"
"e26f","どれどれ、書き込むとしようか。<X0a>","Do you wish me to scribe anything
more?<X0a>"
"e2a4","また、必要になったら
いつでも 来るがよい。","Should you have any further needs,you may always come to me."
"e2ed","<X1e>武器屋<X04>
おや 王子さま お元気そうで
なによりでございます。<RETN>","<X1e>Weapon merchant<X04>
Your Highness seems well!<RETN>"
"e328","また おいでください。","Come again!"
"e369","<X1e>道具屋<X04>
おや 王子さま お元気そうで
なによりでございます。<RETN>","<X1e>Tool merchant<X04>
Your Highness seems well!<RETN>"
"e3b7","また おいでください。","Come again!"
"e3d8","おや？これ以上持てないようですね。

<RET_IL>","You don't have any room for it.

<RET_IL>"
"e3fc","どれを買ってくれますか？
<RETN>","What would you like to buy?
<RETN>"
"e416","<X0e>ですね。
ありがとう ございます。

<RET_IL>","The <X0e>?
Thank you very much!

<RET_IL>"
"e441","どれを 売ってくれますか？
<RETN>","What would you like to sell?
<RETN>"
"e45c"," Gold になるけど
それでも よろしいですか？
<RETN>"," gold.
Will that be okay?"
"e488","それは残念です･･･ ･･･。

<RETN>","That's too bad...

<RETN>"
"e4a1","どうも ありがとうございます。
<RETN>","Thank you very much.
<RETN>"
"e542","<X1e>女<X04>
王子さま、一日も早くアスエルさまのかたきが 討てますよう お祈りして
おりますわ。","<X1e>Woman<X04>
I pray that your Highness is able
to avenge King Asuel soon."
"e597","<X1e>男<X04>
王子さま、町の はずれにいた
あの やみ屋なんですけど。

あいつ、やっぱり いんちきだった
みたいですよ。この前 兵士が来て
捕まえていきましたよ。","<X1e>Man<X04>
Remember that shady merchant
outside town?

He seems to have been a fraud.
Some soldiers came and took him
away a while ago."
"e629","<X1e>宿の主人<X04>
<IF0409><JUMPe673><IF0408><JUMPe673>これは王子さま。
お元気そうで 何よりでございます。<END>
<LOCe673><SET0401>おや、王子さま。
今晩も お泊まりですか？
ごゆっくり お休みください。","<X1e>Innkeeper<X04>
<IF0409><JUMPe673><IF0408><JUMPe673>Welcome, your Highness!
I am happy to see that you are
well.<END>
<LOCe673><SET0401>Welcome, your Highness!
Will you be staying tonight?
Please enjoy your stay."
