"e1ca","<X1e>道具屋<X04>
いらっしゃいませ。
ここは道具の店ですが
どんな ご用ですか？<RETN>","<X1e>Tool Merchant<X04>
Welcome! This is a tool shop.
What would you like?<RETN>"
"e20f","また来てくださいね。","Come again!"
"e22f","おや？これ以上持てないようですね。

<RET_IL>","You can't carry any more.

<RET_IL>"
"e253","どれを買ってくれますか？
<RETN>","What would you like to buy?
<RETN>"
"e26d","<X0e>だね。
どうも ありがとう。

<RET_IL>","The <X0e>?
Thank you very much!

<RET_IL>"
"e292","どれを売ってくれますか？
<RETN>","What would you like to sell?
<RETN>"
"e2ac"," Gold になるけど
よろしいですか？
<RETN>"," gold.
Will that be okay?"
"e2cf","そうですか ･･･ ･･･。

<RETN>","That's too bad...

<RETN>"
"e2e5","どうも ありがとう。
<RETN>","Thank you very much.
<RETN>"
"e4ba","<X1e>フラート<X04>
<IF00f0><JUMPea79><SET00f0>エリオンでは ないか !!
いったい いつ ラヌーラへ
戻ってきたのだ？

<CH1>
つい この間のことです。
それより フラート兄さんは なぜ
このような所に いるのですか？

<X1e>フラート<X04>
セリスの城が バケモノに
襲われてしまったのだ。

そこで ウォンリーク公国へ
逃げようと ヨルドの港へ 行くと
ヨルドも バケモノだらけだった。

ウォンリークへ 行けぬなら
ソルディス王国へと 思い
国境の洞窟まで 行ったのだが

落盤が 起こったらしく 巨大な岩で
ふさがれていて 通れず 仕方がなく
この村まで 引き返してきたのだ。

<CH1>
フラート兄さん
なぜ 敵と 戦わないのですか？
そのうえ この国から 逃げ出すとは。

<X1e>フラート<X04>
わしはもうバケモノだらけの国などにみれんは無い。

ウォンリークへ 行って 平和に
くらしたいのだ。
この金があれば 一生遊んで
くらせるだろう。

国民のことなど 知ったことか。
わしさえ 無事でいれば 良いのだ。

<CH1>
兄上、あなたは 国王なのですよ。
そのような 考えなど 捨ててください。

もっと 国民のことを考える国王と
なるように 努力してください。

<X1c>それから まだまだ リュナンの
お説教が続きました。<X04>

<X1e>フラート<X04>
もうわかった わしが 悪かったのだ。それより 国のことを 考えよう。

今、ヨルドの港と セリスの町は
バケモノだらけだ。
早く なんとか してくれんか？

<CH3>
まったく このおっさんは 調子いいな。

それより リュナン、お前も
王子さまだったのか？
なぜ 今まで だまってたんだ？
<PAGE>
<CH1>
別に 隠していたわけでは ない。
ただ、
話す必要が無いと 思っただけだ。

<CH3>
おーおー、カッコつけちゃって。
まあいいや。

おい ソニア、あんたは どこの
お姫さま なんだ？

<CH2>
何を 言ってるの !!
私がお姫さまのわけがないじゃない。<END>
<LOCea79>国王としての命令だ。
まずは ヨルドの港から バケモノを
追い出してくれ。","<CALL0001><IF00f0><JUMPea79><SET00f0>Aerion?!
How long have you been back
in Lanoura?

<CH1>
I've just arrived.
More importantly, what are you
doing all the way out here?

<CALL0001>Selis Castle was attacked by
monsters!

I tried to escape to Wonliech
via Yold Harbor, but Yold was
full of monsters too.

Since I couldn't get to Wonliech,
I went to the Border Cave, hoping
I could reach Soldythe.

But it looks like there was a
cave-in, and it's blocked off
by a huge boulder. So I came
back here.

<CH1>
Flart...
Why not fight the enemy?
And, fleeing the kingdom...!

<CALL0001>What good is a kingdom full of
monsters to me?!

I just want to live comfortably
in Wonliech! I can afford to
spend the rest of my life in
luxury there!

What difference does it make
what the people think? What
matters is that I'll be safe!

<CH1>
As my eldest brother, you are
the King, and you should not be
harboring such thoughts.

You need to make more of an effortto become the sort of King who
considers the people.

<X1c>Runan's lecture went on and on.<X04>

<CALL0001>All right! All right! I was wrong!I'll try to think of the kingdom
from now on!

Right now, Yold and Selis are
both full of monsters. So could
you hurry up and do something
about that?

<CH3>
Wow. Slick old bugger, ain't he?

But, you were also a Prince this
whole time, Runan? How come you
never mentioned that?
<PAGE>
<CH1>
I wasn't particularly trying to
hide anything. It just never
seemed necessary to mention it.

<CH3>
Oh, I get it. Actin' all cool
now. Fine.

How 'bout you, Sonia? Where're
you the Princess of?

<CH2>
What are you talking about?
I'm absolutely nothing like
a Princess!<END>
<LOCea79>These are your King's orders.
First of all, get those monsters
out of Yold Harbor!"
"eac0","<CH1>
お前たち、セリス城の兵士だな？<WAIT>
なぜ、このような所に いる？<WAIT>
家の中に いったい 誰が いるんだ？

<X1e>兵士<X04>
下賎の者には 関係のないことだ。
早く 立ち去れ !!","<CH1>
Are you soldiers from Selis?<WAIT>
Why would you be here?<WAIT>
And who exactly is in that house?

<CALL0002>It's nothing for the likes of you
to be concerned with. Move along!"
"eb58","<X1e>兵士<X04>
あなたさまが エリオンさまでしたか
お目にかかれて 光栄でございます。","<CALL0002>It is an honor to have met
your Highness.<END>
<LOC0001><X1e>Flart<X04><RETN><LOC0002><X1e>Soldier<X04><RETN><LOC0003><X1e>Old man<X04><RETN><LOC0004><X1e>Powell<X04><RETN><LOC0005>Prince Aerion<RET_IL>"
