"e0f6","<X1e>道具屋<X04>
おや 王子さま いらっしゃいませ。
ここは道具の店ですが
どんな ご用ですか？<RETN>","<X1e>Tool Merchant<X04>
Welcome, your Highness!
This is a tool shop.
What would you like?<RETN>"
"e149","また来てくださいね。","Come again!"
"e16e","おや？これ以上持てないようですね。

<RET_IL>","You don't have any room for it.

<RET_IL>"
"e192","どれを 買ってくれますか？
<RETN>","What would you like to buy?
<RETN>"
"e1ad","<X0e>だね。
どうも ありがとう。

<RET_IL>","The <X0e>?
Thank you very much!

<RET_IL>"
"e1ca","どれを 売ってくれますか？
<RETN>","What would you like to sell?
<RETN>"
"e1e5"," Gold になるけど
それでも よろしいですか？
<RETN>"," gold.
Will that be okay?"
"e211","それは 残念です･･･ ･･･。

<RETN>","That's too bad...

<RETN>"
"e22b","どうも ありがとうございます。
<RETN>","Thank you very much.
<RETN>"
"e4e3","<IF0031><JUMPe71b><X1e>遊び人<X04>
<SET0031>よう、リュナン。
王子さまを 連れてきたって 聞いたがそこにいる子か？

<CH0>
リュナン、何者だ こいつは？

<CH1>
<CH2>という 遊び人です。
あまり かかわりあいに
ならないほうが ･ ･

<CH2>
何 ごちゃごちゃ言ってんだ？<IF003b><JUMPe691>

ところで 王子さまよ。
自慢じゃねえが おれはレベル７で
けっこう いい呪文が 使えるんだぜ。

ま、その程度のレベルじゃ
こんな話してもしょうがねぇけどな。せめてレベル６になってから来な、
相談にのってやってもいいぜ。<END>
<LOCe691>


 ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･

王子さまだっていうから
もっと ひよわかと 思っていましたがずいぶんと たくましい方
だったのですね。

<JUMPe8d1><LOCe71b><IF003b><JUMPe842><IF003c><JUMPe7b2><CH2>
なにぃ おれさまの
仲間に なりたいって？
<PAGE>
レベル <ASMeae8> のくせに
笑わせるんじゃねえぜ !
<PAGE>
<X1c>と言って ローは
鼻で笑いながら 去っていった。<X04><ASMeb0e><END>
<LOCe7b2><CH2>
おや、王子さん。
まだ おれさまの仲間に
なりてぇのか？


 ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･


こっ 今度 暇があったら
ゆっくりと 聞いてやるよ。<ASMeb0e><END>
<LOCe842><CH2>
やあ 王子さま。
しばらく見ないうちに ずいぶんと
たくましく なられましたね。

王子さまだったらきっと たくましく
なられると 思っていましたよ。
<LOCe8d1>もしよろしかったら 私を 王子さまのお供にして くださいませんか？

<CH0>
仲間になりたいだって !?
リュナン、どうしたものだろう。

<CH1>
ロー、どういうことだ。

<CH2>
どういうことって 聞かれても
そういうことだよ。

王子さま、私は王子さまと一緒に
戦いたいんですよ。
決して下心なんてありませんから
仲間にしてください。

<CH0>
うーん、今は ひとりでも仲間が
欲しいところだしなぁ。
わかった、一緒に戦おう。

<CH2>
王子さま、ありがとうよ。
せいいっぱい ガンバルぜ。

あ、それから おれの所持金
500 Goldは 一応 王子さまに
預けておくぜ。<WAIT>
<CH2><X1c>が 仲間になりました。<X0c0301><X04><ASMeaf2>","<X123100><JUMPe71b><X1e>Layabout<X04>
<X143100>Heya, Runan. I hear you brought
us the Prince. Is that kid there
him?

<CH0>
Runan, who is this person?

<CH1>
That's <CH2>, the local layabout.
No one your Highness needs to be
involved with.

<CH2>
C'mon, what's your gripe?<X123b00><JUMPe691>

Hey, Highness. I'm not one to
brag, but I am level 7, and I've
got some pretty nice spells.

Buut, no point in bringing that upwhen you're such a low level. Get
yourself up to level 6, and we'll
talk.<END>
<LOCe691>

... ...

Well, I thought you'd be wimpier,
seeing as how you're a Prince,
but you're a pretty tough guy.

<JUMPe8d1><LOCe71b><X123b00><JUMPe842><X123c00><JUMPe7b2><CH2>
Huh? You're saying you wanna join
my party?
<PAGE>
When you're only level <ASMeae8>?
Oh, you're a riot, Highness!
<PAGE>
<X1c>Ro wandered off, chuckling
to himself.<X04><ASMeb0e><END>
<LOCe7b2><CH2>
Heya, Prince. Still wanna join
my party?

... ...

We-ell, I'll think about it
whenever I have some free time.<ASMeb0e><END>
<LOCe842><CH2>
Heya, Highness. You've gotten
pretty tough since the last time
I saw you.

I was pretty sure you would,
seeing as how you're a Prince.
<LOCe8d1>Could I maybe tag along with your
Highness for a bit?

<CH0>
You want to join our party?!
What do you think, Runan?

<CH1>
Ro, what are you playing at?

<CH2>
I'll play at whatever you ask
me to!

Your Highness, I wanna fight
beside you. I have absolutely
nothing to hide. So can I please
join up with you?

<CH0>
Oh, so you're on your own right
now, and trying to find friends?
Okay, we can fight together!

<CH2>
Thanks so much, Prince!
I'll do my very very best!

Oh, now that we're traveling
together, you can hold on to this
500 gold I'm carrying.<WAIT>
<CH2><X1c> joined the party!<X0c0301><X04><ASMeaf2>"
