"e173","<X1e>武器屋<X04>
いらっしゃいませ。
うちの銀製品は 評判いいですよ。
特におすすめは 銀の杖ですね。

<RET_IL>","<X1e>Weapon merchant<X04>
Welcome! Our silver products are
famous. I especially recommend
the Silver Staff.

<RET_IL>"
"e1ce","また来てくださいね。","Come again!"
"e20f","<X1e>道具屋<X04>
いらっしゃいませ。
ここは道具の店です
どんな ご用ですか？<RETN>","<X1e>Tool Merchant<X04>
Welcome! This is a tool shop.
What would you like?<RETN>"
"e252","また来てくださいね。","Come again!"
"e273","おや？これ以上持てないようですね。

<RET_IL>","You don't have any room for it.

<RET_IL>"
"e297","どれを買ってくれますか？
<RETN>","What would you like to buy?
<RETN>"
"e2b1","<X0e>だね。
どうも ありがとう。

<RET_IL>","The <X0e>?
Thank you very much!

<RET_IL>"
"e2d6","どれを売ってくれますか？
<RETN>","What would you like to sell?
<RETN>"
"e2f0"," Gold になるけど
それでも よろしいですか？
<RETN>"," gold.
Will that be okay?"
"e31c","それは残念です･･･ ･･･。

<RETN>","That's too bad...

<RETN>"
"e335","どうも ありがとうございます。
<RETN>","Thank you very much.
<RETN>"
"e3b1","<X1e>女<X04>
ねえ、聞いて 聞いて。
ヨルドの港にいる妹なんだけど

だんなと別れる別れるって
言いながら ずっと一緒に いるのよね。きっと 一生あのままね。","<X1e>Woman<X04>
Listen, listen!
I've got that sister in Yold
Harbor.

She says over and over that she's
leaving her husband, but they're
still together. She'll probably
never go through with it."
"e43e","<X1e>男<X04>
あ、エリオンさま。
ようこそ おいでくださいました。

リストンの所にいた 兵士たちは
ほとんど 逃げてしまって 館のほうに何人かいるぐらい なんですよ。","<X1e>Man<X04>
Prince Aerion! Thank you for
coming here.

Most of Liston's guards have fled.There are only a few left in the
manor."
"e4d4","<X1e>老人<X04>
<IF0408><JUMPe51b><IF0409><JUMPe51b>疲れたら いつでも いらしてください。歓迎しますよ。
<END>
<LOCe51b><SET0400><SET0401>どうぞ ゆっくりと お休みください。この家に ベッドがあるのも
あなたがたの おかげですから。","<X1e>Old man<X04>
<IF0408><JUMPe51b><IF0409><JUMPe51b>You're always welcome here. Stop
by any time you're tired!<END>
<LOCe51b><SET0400><SET0401>Please, make yourselves at home!
It's thanks to you that I've stillgot a bed at all!"
"e57b","<X1e>神父<X04>
困ったことが あったら 何なりと
私に 話しなさい。","<X1e>Priest<X04>
Please speak with me whenever
you are troubled."
